state_fips,county_fips,county_name,state_name,population,latitude,longitude
37,139,Pasquotank,North Carolina,40661,36.293502,-76.246298
37,141,Pender,North Carolina,52217,34.469476,-77.836015
37,143,Perquimans,North Carolina,13453,36.181299,-76.424403
37,145,Person,North Carolina,39464,36.373422,-78.970901
37,147,Pitt,North Carolina,168148,35.579170,-77.381178
37,149,Polk,North Carolina,20510,35.258669,-82.175450
37,151,Randolph,North Carolina,141752,35.766292,-79.827981
37,153,Richmond,North Carolina,46639,34.943604,-79.733496
37,155,Robeson,North Carolina,134168,34.674582,-79.093867
37,157,Rockingham,North Carolina,93643,36.402247,-79.772606
37,159,Rowan,North Carolina,138428,35.620395,-80.521966
37,161,Rutherford,North Carolina,67810,35.348446,-81.894978
37,163,Sampson,North Carolina,63431,35.033839,-78.396164
37,165,Scotland,North Carolina,36157,34.786334,-79.478680
37,167,Stanly,North Carolina,60585,35.321525,-80.247474
37,169,Stokes,North Carolina,47401,36.350640,-80.273917
37,171,Surry,North Carolina,73673,36.431314,-80.656971
37,173,Swain,North Carolina,13981,35.438412,-83.413457
37,175,Transylvania,North Carolina,33090,35.210200,-82.745507
37,177,Tyrrell,North Carolina,4407,35.907144,-76.238874
37,179,Union,North Carolina,201292,35.013609,-80.619702
37,181,Vance,North Carolina,45422,36.331178,-78.402101
37,183,Wake,North Carolina,900993,35.797203,-78.673074
37,185,Warren,North Carolina,20972,36.409715,-78.138543
37,187,Washington,North Carolina,13228,35.864206,-76.649275
37,189,Watauga,North Carolina,51079,36.220299,-81.685479
37,191,Wayne,North Carolina,122623,35.370731,-77.988459
37,193,Wilkes,North Carolina,69340,36.193059,-81.134214
37,195,Wilson,North Carolina,81234,35.726988,-77.931323
37,197,Yadkin,North Carolina,38406,36.163573,-80.675351
37,199,Yancey,North Carolina,17818,35.910155,-82.292339
38,001,Adams,North Dakota,2343,46.032949,-102.625989
38,003,Barnes,North Dakota,11066,46.927520,-98.033032
38,005,Benson,North Dakota,6660,48.020822,-99.146122
38,007,Billings,North Dakota,783,47.016207,-103.308303
38,009,Bottineau,North Dakota,6429,48.820134,-100.650317
38,011,Bowman,North Dakota,3151,46.171185,-103.396646
38,013,Burke,North Dakota,1968,48.771943,-102.521915
38,015,Burleigh,North Dakota,81308,46.822761,-100.761508
38,017,Cass,North Dakota,149778,46.860506,-96.861406
38,019,Cavalier,North Dakota,3993,48.755612,-98.414990
38,021,Dickey,North Dakota,5289,46.087766,-98.328185
38,023,Divide,North Dakota,2071,48.874965,-103.348927
38,025,Dunn,North Dakota,3536,47.332654,-102.643252
38,027,Eddy,North Dakota,2385,47.707976,-99.051857
38,029,Emmons,North Dakota,3550,46.265684,-100.210914
38,031,Foster,North Dakota,3343,47.461156,-99.040279
38,033,Golden Valley,North Dakota,1680,46.894589,-103.962247
38,035,Grand Forks,North Dakota,66861,47.907658,-97.120998
38,037,Grant,North Dakota,2394,46.387962,-101.711807
38,039,Griggs,North Dakota,2420,47.451199,-98.187810
38,041,Hettinger,North Dakota,2477,46.448932,-102.544717
38,043,Kidder,North Dakota,2435,46.919486,-99.813669
38,045,LaMoure,North Dakota,4139,46.405346,-98.520959
38,047,Logan,North Dakota,1990,46.498411,-99.548585
38,049,McHenry,North Dakota,5395,48.182793,-100.694529
38,051,McIntosh,North Dakota,2809,46.144162,-99.492295
38,053,McKenzie,North Dakota,6360,47.815541,-103.228066
38,055,McLean,North Dakota,8962,47.523976,-101.204564
38,057,Mercer,North Dakota,8424,47.297717,-101.710274
38,059,Morton,North Dakota,27471,46.819739,-101.011434
38,061,Mountrail,North Dakota,7673,48.134702,-102.371315
38,063,Nelson,North Dakota,3126,47.919339,-98.209414
38,065,Oliver,North Dakota,1846,47.121328,-101.307901
38,067,Pembina,North Dakota,7413,48.789947,-97.582307
38,069,Pierce,North Dakota,4357,48.328166,-99.988011
38,071,Ramsey,North Dakota,11451,48.136409,-98.834844
38,073,Ransom,North Dakota,5457,46.478257,-97.657193
38,075,Renville,North Dakota,2470,48.721416,-101.526364
38,077,Richland,North Dakota,16321,46.264153,-96.766350
38,079,Rolette,North Dakota,13937,48.836027,-99.817363
38,081,Sargent,North Dakota,3829,46.163745,-97.591691
38,083,Sheridan,North Dakota,1321,47.576556,-100.340156
38,085,Sioux,North Dakota,4153,46.161951,-100.726350
38,087,Slope,North Dakota,727,46.411465,-103.443746
38,089,Stark,North Dakota,24199,46.879757,-102.785075
38,091,Steele,North Dakota,1975,47.459656,-97.746445
38,093,Stutsman,North Dakota,21100,46.915799,-98.744696
38,095,Towner,North Dakota,2246,48.584615,-99.234305
38,097,Traill,North Dakota,8121,47.491264,-97.226828
38,099,Walsh,North Dakota,11119,48.390892,-97.555232
38,101,Ward,North Dakota,61675,48.256527,-101.329338
38,103,Wells,North Dakota,4207,47.676761,-99.781286
38,105,Williams,North Dakota,22398,48.199801,-103.563682
39,001,Adams,Ohio,28550,38.848346,-83.517043
39,003,Allen,Ohio,106331,40.757675,-84.121928
39,005,Ashland,Ohio,53139,40.855217,-82.285667
39,007,Ashtabula,Ohio,101497,41.795339,-80.767571
39,009,Athens,Ohio,64757,39.345128,-82.100240
39,011,Auglaize,Ohio,45949,40.545245,-84.269481
39,013,Belmont,Ohio,70400,40.042095,-80.888840
39,015,Brown,Ohio,44846,38.948158,-83.892944
39,017,Butler,Ohio,368130,39.410684,-84.500267
39,019,Carroll,Ohio,28836,40.608318,-81.114892
39,021,Champaign,Ohio,40097,40.120684,-83.760280
39,023,Clark,Ohio,138333,39.927147,-83.832287
39,025,Clermont,Ohio,197363,39.103441,-84.212568
39,027,Clinton,Ohio,42040,39.410549,-83.842336
39,029,Columbiana,Ohio,107841,40.777774,-80.730264
39,031,Coshocton,Ohio,36901,40.290804,-81.865120
39,033,Crawford,Ohio,43784,40.797377,-82.874776
39,035,Cuyahoga,Ohio,1280122,41.449624,-81.676037
39,037,Darke,Ohio,52959,40.115612,-84.608214
39,039,Defiance,Ohio,39037,41.295398,-84.449086
39,041,Delaware,Ohio,174214,40.216351,-83.013223
39,043,Erie,Ohio,77079,41.405481,-82.627891
39,045,Fairfield,Ohio,146156,39.795111,-82.666944
39,047,Fayette,Ohio,29030,39.549717,-83.443808
39,049,Franklin,Ohio,1163414,39.999581,-82.993223
39,051,Fulton,Ohio,42698,41.578500,-84.094751
39,053,Gallia,Ohio,30934,38.830629,-82.274096
39,055,Geauga,Ohio,93389,41.489615,-81.221561
39,057,Greene,Ohio,161573,39.726404,-83.996686
39,059,Guernsey,Ohio,40087,40.016788,-81.541827
39,061,Hamilton,Ohio,802374,39.180332,-84.508590
39,063,Hancock,Ohio,74782,41.039056,-83.641951
39,065,Hardin,Ohio,32058,40.689386,-83.675755
39,067,Harrison,Ohio,15864,40.308636,-81.050672
39,069,Henry,Ohio,28215,41.358702,-84.076961
39,071,Highland,Ohio,43589,39.220062,-83.581988
39,073,Hocking,Ohio,29380,39.522194,-82.446275
39,075,Holmes,Ohio,42366,40.567391,-81.872764
39,077,Huron,Ohio,59626,41.175374,-82.614391
39,079,Jackson,Ohio,33225,39.036265,-82.610661
39,081,Jefferson,Ohio,69709,40.365108,-80.694228
39,083,Knox,Ohio,60921,40.399128,-82.454649
39,085,Lake,Ohio,230041,41.685888,-81.319338
39,087,Lawrence,Ohio,62450,38.503018,-82.540684
39,089,Licking,Ohio,166492,40.052710,-82.515759
39,091,Logan,Ohio,45858,40.383676,-83.779471
39,093,Lorain,Ohio,301356,41.389870,-82.112376
39,095,Lucas,Ohio,441815,41.652803,-83.615345
39,097,Madison,Ohio,43435,39.924376,-83.379953
39,099,Mahoning,Ohio,238823,41.049535,-80.696308
39,101,Marion,Ohio,66501,40.582060,-83.129156
39,103,Medina,Ohio,172332,41.144056,-81.840120
39,105,Meigs,Ohio,23770,39.060946,-82.013323
39,107,Mercer,Ohio,40814,40.517287,-84.608376
39,109,Miami,Ohio,102506,40.046907,-84.234863
39,111,Monroe,Ohio,14642,39.741292,-81.065210
39,113,Montgomery,Ohio,535153,39.746151,-84.207549
39,115,Morgan,Ohio,15054,39.616690,-81.866143
39,117,Morrow,Ohio,34827,40.518848,-82.795365
39,119,Muskingum,Ohio,86074,39.961284,-81.996883
39,121,Noble,Ohio,14645,39.771630,-81.485165
39,123,Ottawa,Ohio,41428,41.531718,-83.081463
39,125,Paulding,Ohio,19614,41.132218,-84.584535
39,127,Perry,Ohio,36058,39.754136,-82.234082
39,129,Pickaway,Ohio,55698,39.666509,-82.993084
39,131,Pike,Ohio,28709,39.083994,-83.038173
39,133,Portage,Ohio,161419,41.179470,-81.273457
39,135,Preble,Ohio,42270,39.743738,-84.624466
39,137,Putnam,Ohio,34499,41.008300,-84.118020
39,139,Richland,Ohio,124475,40.762374,-82.540347
39,141,Ross,Ohio,78064,39.340682,-83.022104
39,143,Sandusky,Ohio,60944,41.341058,-83.101952
39,145,Scioto,Ohio,79499,38.781629,-82.945444
39,147,Seneca,Ohio,56745,41.127601,-83.201322
39,149,Shelby,Ohio,49423,40.318869,-84.192139
39,151,Stark,Ohio,375586,40.837013,-81.387172
39,153,Summit,Ohio,541781,41.112957,-81.512898
39,155,Trumbull,Ohio,210312,41.240415,-80.759806
39,157,Tuscarawas,Ohio,92582,40.479556,-81.465322
39,159,Union,Ohio,52300,40.252214,-83.350113
39,161,Van Wert,Ohio,28744,40.856353,-84.565522
39,163,Vinton,Ohio,13435,39.240104,-82.503644
39,165,Warren,Ohio,212693,39.424293,-84.245128
39,167,Washington,Ohio,61778,39.412510,-81.512663
39,169,Wayne,Ohio,114520,40.838544,-81.864335
39,171,Williams,Ohio,37642,41.533691,-84.573035
39,173,Wood,Ohio,125488,41.448280,-83.601066
39,175,Wyandot,Ohio,22615,40.865953,-83.298153
40,001,Adair,Oklahoma,22683,35.887523,-94.635750
40,003,Alfalfa,Oklahoma,5642,36.660625,-98.318501
40,005,Atoka,Oklahoma,14182,34.324459,-96.090179
40,007,Beaver,Oklahoma,5636,36.818228,-100.616419
40,009,Beckham,Oklahoma,22119,35.361391,-99.512486
40,011,Blaine,Oklahoma,11943,35.884817,-98.420662
40,013,Bryan,Oklahoma,42416,33.977295,-96.383822
40,015,Caddo,Oklahoma,29600,35.147225,-98.338494
40,017,Canadian,Oklahoma,115541,35.491254,-97.781140
40,019,Carter,Oklahoma,47557,34.192075,-97.204570
40,021,Cherokee,Oklahoma,46987,35.900171,-94.994163
40,023,Choctaw,Oklahoma,15205,34.020247,-95.533567
40,025,Cimarron,Oklahoma,2475,36.729185,-102.485321
40,027,Cleveland,Oklahoma,255755,35.266627,-97.447024
40,029,Coal,Oklahoma,5925,34.546448,-96.278023
40,031,Comanche,Oklahoma,124098,34.629215,-98.421648
40,033,Cotton,Oklahoma,6193,34.307791,-98.332256
40,035,Craig,Oklahoma,15029,36.675666,-95.153823
40,037,Creek,Oklahoma,69967,35.974422,-96.233839
40,039,Custer,Oklahoma,27469,35.547405,-98.839507
40,041,Delaware,Oklahoma,41487,36.463017,-94.794943
40,043,Dewey,Oklahoma,4810,36.052429,-99.063340
40,045,Ellis,Oklahoma,4151,36.265997,-99.784141
40,047,Garfield,Oklahoma,60580,36.398165,-97.883789
40,049,Garvin,Oklahoma,27576,34.735648,-97.288696
40,051,Grady,Oklahoma,52431,35.099526,-97.861894
40,053,Grant,Oklahoma,4527,36.762627,-97.774047
40,055,Greer,Oklahoma,6239,34.915219,-99.459421
40,057,Harmon,Oklahoma,2922,34.694761,-99.897993
40,059,Harper,Oklahoma,3685,36.771519,-99.757532
40,061,Haskell,Oklahoma,12769,35.237804,-95.121608
40,063,Hughes,Oklahoma,14003,35.081959,-96.320780
40,065,Jackson,Oklahoma,26446,34.653404,-99.335932
40,067,Jefferson,Oklahoma,6472,34.128114,-97.866159
40,069,Johnston,Oklahoma,10957,34.263937,-96.654549
40,071,Kay,Oklahoma,46562,36.745203,-97.128546
40,073,Kingfisher,Oklahoma,15034,35.915329,-97.912409
40,075,Kiowa,Oklahoma,9446,34.936358,-99.015436
40,077,Latimer,Oklahoma,11154,34.883191,-95.258464
40,079,Le Flore,Oklahoma,50384,35.061854,-94.641301
40,081,Lincoln,Oklahoma,34273,35.659026,-96.882293
40,083,Logan,Oklahoma,41848,35.832833,-97.439988
40,085,Love,Oklahoma,9423,33.927597,-97.171716
40,087,McClain,Oklahoma,34506,35.092174,-97.514971
40,089,McCurtain,Oklahoma,33151,34.001191,-94.816419
40,091,McIntosh,Oklahoma,20252,35.385490,-95.580112
40,093,Major,Oklahoma,7527,36.301932,-98.421761
40,095,Marshall,Oklahoma,15840,34.020632,-96.754422
40,097,Mayes,Oklahoma,41259,36.292914,-95.235555
40,099,Murray,Oklahoma,13488,34.507027,-97.028909
40,101,Muskogee,Oklahoma,70990,35.709969,-95.368317
40,103,Noble,Oklahoma,11561,36.322823,-97.233709
40,105,Nowata,Oklahoma,10536,36.775398,-95.634714
40,107,Okfuskee,Oklahoma,12191,35.449430,-96.333303
40,109,Oklahoma,Oklahoma,718633,35.519307,-97.510552
40,111,Okmulgee,Oklahoma,40069,35.615350,-95.967902
40,113,Osage,Oklahoma,47472,36.424523,-96.241685
40,115,Ottawa,Oklahoma,31848,36.858051,-94.837147
40,117,Pawnee,Oklahoma,16577,36.273127,-96.549785
40,119,Payne,Oklahoma,77350,36.091385,-97.003156
40,121,Pittsburg,Oklahoma,45837,34.957989,-95.719834
40,123,Pontotoc,Oklahoma,37492,34.773665,-96.671400
40,125,Pottawatomie,Oklahoma,69442,35.317085,-96.951814
40,127,Pushmataha,Oklahoma,11572,34.336743,-95.477215
40,129,Roger Mills,Oklahoma,3647,35.633256,-99.654582
40,131,Rogers,Oklahoma,86905,36.317138,-95.644612
40,133,Seminole,Oklahoma,25482,35.183550,-96.628173
40,135,Sequoyah,Oklahoma,42391,35.468313,-94.732692
40,137,Stephens,Oklahoma,45048,34.517163,-97.945593
40,139,Texas,Oklahoma,20640,36.713520,-101.449911
40,141,Tillman,Oklahoma,7992,34.380456,-98.972769
40,143,Tulsa,Oklahoma,603403,36.105918,-95.914798
40,145,Wagoner,Oklahoma,73085,36.011259,-95.612267
40,147,Washington,Oklahoma,50976,36.729169,-95.938601
40,149,Washita,Oklahoma,11629,35.313031,-99.056867
40,151,Woods,Oklahoma,8878,36.764048,-98.719763
40,153,Woodward,Oklahoma,20081,36.426108,-99.383837
41,001,Baker,Oregon,16134,44.779398,-117.765487
41,003,Benton,Oregon,85579,44.571181,-123.278972
41,005,Clackamas,Oregon,375992,45.363365,-122.574150
41,007,Clatsop,Oregon,37039,46.098033,-123.837442
41,009,Columbia,Oregon,49351,45.893189,-122.930050
41,011,Coos,Oregon,63043,43.305343,-124.231247
41,013,Crook,Oregon,20978,44.285943,-120.839327
41,015,Curry,Oregon,22364,42.249909,-124.328547
41,017,Deschutes,Oregon,157733,44.092071,-121.305650
41,019,Douglas,Oregon,107667,43.237447,-123.386761
41,021,Gilliam,Oregon,1871,45.438181,-120.194384
41,023,Grant,Oregon,7445,44.450864,-119.001015
41,025,Harney,Oregon,7422,43.522141,-118.986738
41,027,Hood River,Oregon,22346,45.655533,-121.563132
41,029,Jackson,Oregon,203206,42.346990,-122.858316
41,031,Jefferson,Oregon,21720,44.601999,-121.193198
41,033,Josephine,Oregon,82713,42.404127,-123.386809
41,035,Klamath,Oregon,66380,42.281867,-121.724883
41,037,Lake,Oregon,7895,42.490564,-120.479309
41,039,Lane,Oregon,351715,44.038338,-123.117351
41,041,Lincoln,Oregon,46034,44.712447,-124.000861
41,043,Linn,Oregon,116672,44.554621,-122.959618
41,045,Malheur,Oregon,31313,43.971312,-117.062987
41,047,Marion,Oregon,315335,44.961690,-122.954793
41,049,Morrow,Oregon,11173,45.730088,-119.612758
41,051,Multnomah,Oregon,735334,45.517889,-122.588705
41,053,Polk,Oregon,75403,44.920133,-123.211525
41,055,Sherman,Oregon,1765,45.522409,-120.726192
41,057,Tillamook,Oregon,25250,45.467428,-123.858675
41,059,Umatilla,Oregon,75889,45.798618,-118.952064
41,061,Union,Oregon,25748,45.341758,-118.019473
41,063,Wallowa,Oregon,7008,45.443081,-117.310593
41,065,Wasco,Oregon,25213,45.536003,-121.202594
41,067,Washington,Oregon,529710,45.484210,-122.870641
41,069,Wheeler,Oregon,1441,44.839441,-120.085187
41,071,Yamhill,Oregon,99193,45.237712,-123.140448
42,001,Adams,Pennsylvania,101407,39.851863,-77.158646
42,003,Allegheny,Pennsylvania,1223348,40.446249,-79.966538
42,005,Armstrong,Pennsylvania,68941,40.769725,-79.511347
42,007,Beaver,Pennsylvania,170539,40.684545,-80.302592
42,009,Bedford,Pennsylvania,49762,40.053372,-78.477467
42,011,Berks,Pennsylvania,411442,40.364226,-75.908729
42,013,Blair,Pennsylvania,127089,40.485519,-78.377200
42,015,Bradford,Pennsylvania,62622,41.829722,-76.526197
42,017,Bucks,Pennsylvania,625249,40.238922,-75.024632
42,019,Butler,Pennsylvania,183862,40.829199,-79.958665
42,021,Cambria,Pennsylvania,143679,40.406479,-78.800168
42,023,Cameron,Pennsylvania,5085,41.502183,-78.236901
42,025,Carbon,Pennsylvania,65249,40.871762,-75.708746
42,027,Centre,Pennsylvania,153990,40.841087,-77.838248
42,029,Chester,Pennsylvania,498886,39.990871,-75.679351
42,031,Clarion,Pennsylvania,39988,41.183479,-79.427108
42,033,Clearfield,Pennsylvania,81642,40.988404,-78.495829
42,035,Clinton,Pennsylvania,39238,41.141257,-77.451745
42,037,Columbia,Pennsylvania,67295,41.037606,-76.390955
42,039,Crawford,Pennsylvania,88765,41.665952,-80.101229
42,041,Cumberland,Pennsylvania,235406,40.204609,-77.099379
42,043,Dauphin,Pennsylvania,268100,40.306988,-76.796622
42,045,Delaware,Pennsylvania,558979,39.921778,-75.348629
42,047,Elk,Pennsylvania,31946,41.419475,-78.620668
42,049,Erie,Pennsylvania,280566,42.068053,-80.071718
42,051,Fayette,Pennsylvania,136606,39.949668,-79.714270
42,053,Forest,Pennsylvania,7716,41.491795,-79.241027
42,055,Franklin,Pennsylvania,149618,39.882739,-77.656246
42,057,Fulton,Pennsylvania,14845,39.919336,-78.086385
42,059,Greene,Pennsylvania,38686,39.876467,-80.117573
42,061,Huntingdon,Pennsylvania,45913,40.424965,-78.002675
42,063,Indiana,Pennsylvania,88880,40.616037,-79.129455
42,065,Jefferson,Pennsylvania,45200,41.085708,-78.964758
42,067,Juniata,Pennsylvania,24636,40.571523,-77.329618
42,069,Lackawanna,Pennsylvania,214437,41.441266,-75.636058
42,071,Lancaster,Pennsylvania,519445,40.073653,-76.290855
42,073,Lawrence,Pennsylvania,91108,40.986592,-80.336662
42,075,Lebanon,Pennsylvania,133568,40.341615,-76.442891
42,077,Lehigh,Pennsylvania,349497,40.599225,-75.508970
42,079,Luzerne,Pennsylvania,320918,41.199679,-75.929184
42,081,Lycoming,Pennsylvania,116111,41.249888,-76.984140
42,083,McKean,Pennsylvania,43450,41.865308,-78.583174
42,085,Mercer,Pennsylvania,116638,41.263653,-80.336921
42,087,Mifflin,Pennsylvania,46682,40.602421,-77.615982
42,089,Monroe,Pennsylvania,169842,41.037307,-75.308191
42,091,Montgomery,Pennsylvania,799874,40.169886,-75.313634
42,093,Montour,Pennsylvania,18267,40.997428,-76.630083
42,095,Northampton,Pennsylvania,297735,40.699705,-75.320519
42,097,Northumberland,Pennsylvania,94528,40.873395,-76.682108
42,099,Perry,Pennsylvania,45969,40.410162,-77.152841
42,101,Philadelphia,Pennsylvania,1526006,40.004629,-75.139469
42,103,Pike,Pennsylvania,57369,41.302232,-74.985987
42,105,Potter,Pennsylvania,17457,41.822324,-77.936972
42,107,Schuylkill,Pennsylvania,148289,40.713737,-76.197364
42,109,Snyder,Pennsylvania,39702,40.786765,-76.981311
42,111,Somerset,Pennsylvania,77742,40.031352,-79.010484
42,113,Sullivan,Pennsylvania,6428,41.470773,-76.490820
42,115,Susquehanna,Pennsylvania,43356,41.822623,-75.770799
42,117,Tioga,Pennsylvania,41981,41.815409,-77.207281
42,119,Union,Pennsylvania,44947,40.974260,-76.957803
42,121,Venango,Pennsylvania,54984,41.406083,-79.766084
42,123,Warren,Pennsylvania,41815,41.851752,-79.238649
42,125,Washington,Pennsylvania,207820,40.204057,-80.144361
42,127,Wayne,Pennsylvania,52822,41.539119,-75.308900
42,129,Westmoreland,Pennsylvania,365169,40.339402,-79.591786
42,131,Wyoming,Pennsylvania,28276,41.539714,-75.938352
42,133,York,Pennsylvania,434972,39.942113,-76.750832
44,001,Bristol,Rhode Island,49875,41.712119,-71.283919
44,003,Kent,Rhode Island,166158,41.699105,-71.487993
44,005,Newport,Rhode Island,82888,41.548265,-71.266661
44,007,Providence,Rhode Island,626667,41.856551,-71.450538
44,009,Washington,Rhode Island,126979,41.467230,-71.589511
45,001,Abbeville,South Carolina,25417,34.238459,-82.422325
45,003,Aiken,South Carolina,160099,33.535417,-81.769514
45,005,Allendale,South Carolina,10419,32.994406,-81.292207
45,007,Anderson,South Carolina,187126,34.557505,-82.618277
45,009,Bamberg,South Carolina,15987,33.269763,-81.074156
45,011,Barnwell,South Carolina,22621,33.294890,-81.354490
45,013,Beaufort,South Carolina,162233,32.323566,-80.771570
45,015,Berkeley,South Carolina,177843,33.068108,-80.032851
45,017,Calhoun,South Carolina,15175,33.676380,-80.819428
45,019,Charleston,South Carolina,350209,32.822801,-79.979214
45,021,Cherokee,South Carolina,55342,35.080073,-81.647010
45,023,Chester,South Carolina,33140,34.702761,-81.119727
45,025,Chesterfield,South Carolina,46734,34.682027,-80.144685
45,027,Clarendon,South Carolina,34971,33.691189,-80.206489
45,029,Colleton,South Carolina,38892,32.916002,-80.655455
45,031,Darlington,South Carolina,68681,34.326829,-79.983805
45,033,Dillon,South Carolina,32062,34.394710,-79.359942
45,035,Dorchester,South Carolina,136555,33.000816,-80.217610
45,037,Edgefield,South Carolina,26985,33.722044,-81.920292
45,039,Fairfield,South Carolina,23956,34.361469,-81.073993
45,041,Florence,South Carolina,136885,34.100049,-79.760954
45,043,Georgetown,South Carolina,60158,33.453334,-79.269399
45,045,Greenville,South Carolina,451225,34.847691,-82.335536
45,047,Greenwood,South Carolina,69661,34.204262,-82.148595
45,049,Hampton,South Carolina,21090,32.800714,-81.118468
45,051,Horry,South Carolina,269291,33.786228,-78.940096
45,053,Jasper,South Carolina,24777,32.427942,-81.012491
45,055,Kershaw,South Carolina,61697,34.259654,-80.645219
45,057,Lancaster,South Carolina,76652,34.758129,-80.747240
45,059,Laurens,South Carolina,66537,34.504773,-82.026131
45,061,Lee,South Carolina,19220,34.181555,-80.265139
45,063,Lexington,South Carolina,262391,33.958732,-81.213684
45,065,McCormick,South Carolina,10233,33.883028,-82.293659
45,067,Marion,South Carolina,33062,34.164265,-79.336829
45,069,Marlboro,South Carolina,28933,34.635883,-79.670645
45,071,Newberry,South Carolina,37508,34.268079,-81.575787
45,073,Oconee,South Carolina,74273,34.707761,-83.005464
45,075,Orangeburg,South Carolina,92501,33.471516,-80.799081
45,077,Pickens,South Carolina,119224,34.809329,-82.686452
45,079,Richland,South Carolina,384504,34.060483,-80.986490
45,081,Saluda,South Carolina,19875,33.995666,-81.706529
45,083,Spartanburg,South Carolina,284307,34.962731,-82.000163
45,085,Sumter,South Carolina,107456,33.929411,-80.387303
45,087,Union,South Carolina,28961,34.731950,-81.625389
45,089,Williamsburg,South Carolina,34423,33.654581,-79.733271
45,091,York,South Carolina,226073,34.991083,-81.061810
46,003,Aurora,South Dakota,2710,43.694057,-98.531305
46,005,Beadle,South Dakota,17398,44.368344,-98.226727
46,007,Bennett,South Dakota,3431,43.208288,-101.786034
46,009,Bon Homme,South Dakota,7070,42.965559,-97.860351
46,011,Brookings,South Dakota,31965,44.312257,-96.786838
46,013,Brown,South Dakota,36531,45.477807,-98.448464
46,015,Brule,South Dakota,5255,43.762079,-99.188651
46,017,Buffalo,South Dakota,1912,44.059260,-99.375243
46,019,Butte,South Dakota,10110,44.672144,-103.761216
46,021,Campbell,South Dakota,1466,45.802878,-100.101667
46,023,Charles Mix,South Dakota,9129,43.173936,-98.516453
46,025,Clark,South Dakota,3691,44.839529,-97.710087
46,027,Clay,South Dakota,13864,42.811174,-96.938060
46,029,Codington,South Dakota,27227,44.913901,-97.131386
46,031,Corson,South Dakota,4050,45.764089,-100.924599
46,033,Custer,South Dakota,8216,43.739996,-103.518429
46,035,Davison,South Dakota,19504,43.706368,-98.041463
46,037,Day,South Dakota,5710,45.364549,-97.520104
46,039,Deuel,South Dakota,4364,44.736642,-96.658745
46,041,Dewey,South Dakota,5301,45.116808,-101.117074
46,043,Douglas,South Dakota,3002,43.371090,-98.357737
46,045,Edmunds,South Dakota,4071,45.453502,-99.160435
46,047,Fall River,South Dakota,7094,43.388192,-103.514809
46,049,Faulk,South Dakota,2364,45.077019,-99.117070
46,051,Grant,South Dakota,7356,45.205831,-96.652826
46,053,Gregory,South Dakota,4271,43.182985,-99.278797
46,055,Haakon,South Dakota,1937,44.130701,-101.577551
46,057,Hamlin,South Dakota,5903,44.647395,-97.142214
46,059,Hand,South Dakota,3431,44.529314,-98.990895
46,061,Hanson,South Dakota,3331,43.658195,-97.780795
46,063,Harding,South Dakota,1255,45.612413,-103.525357
46,065,Hughes,South Dakota,17022,44.382662,-100.305241
46,067,Hutchinson,South Dakota,7343,43.336046,-97.746735
46,069,Hyde,South Dakota,1420,44.511151,-99.460110
46,071,Jackson,South Dakota,3031,43.662756,-101.651749
46,073,Jerauld,South Dakota,2071,44.087702,-98.562253
46,075,Jones,South Dakota,1006,43.902516,-100.697764
46,077,Kingsbury,South Dakota,5148,44.374375,-97.405002
46,079,Lake,South Dakota,11200,44.002691,-97.100120
46,081,Lawrence,South Dakota,24097,44.447051,-103.800718
46,083,Lincoln,South Dakota,44828,43.427562,-96.746072
46,085,Lyman,South Dakota,3755,43.951381,-99.721302
46,087,McCook,South Dakota,5618,43.666866,-97.344878
46,089,McPherson,South Dakota,2459,45.760167,-99.263772
46,091,Marshall,South Dakota,4656,45.766216,-97.619971
46,093,Meade,South Dakota,25434,44.296996,-103.288909
46,095,Mellette,South Dakota,2048,43.548671,-100.814632
46,097,Miner,South Dakota,2389,44.015890,-97.555355
46,099,Minnehaha,South Dakota,169468,43.559391,-96.732329
46,101,Moody,South Dakota,6486,44.019542,-96.657610
46,103,Pennington,South Dakota,100948,44.064633,-103.213752
46,105,Perkins,South Dakota,2982,45.711883,-102.322856
46,107,Potter,South Dakota,2329,45.076727,-99.909039
46,109,Roberts,South Dakota,10149,45.613020,-96.952207
46,111,Sanborn,South Dakota,2355,44.006288,-98.149484
46,113,Shannon,South Dakota,13586,43.186406,-102.487474
46,115,Spink,South Dakota,6415,44.910381,-98.429642
46,117,Stanley,South Dakota,2966,44.363198,-100.436337
46,119,Sully,South Dakota,1373,44.710627,-100.121731
46,121,Todd,South Dakota,9612,43.248143,-100.783743
46,123,Tripp,South Dakota,5644,43.349802,-99.851545
46,125,Turner,South Dakota,8347,43.301965,-97.115892
46,127,Union,South Dakota,14399,42.702762,-96.600368
46,129,Walworth,South Dakota,5438,45.520019,-100.313424
46,135,Yankton,South Dakota,22438,42.902431,-97.394907
46,137,Ziebach,South Dakota,2801,44.939041,-101.524925
47,001,Anderson,Tennessee,75129,36.082029,-84.180288
47,003,Bedford,Tennessee,45058,35.512410,-86.464741
47,005,Benton,Tennessee,16489,36.071513,-88.090020
47,007,Bledsoe,Tennessee,12876,35.612132,-85.195883
47,009,Blount,Tennessee,123010,35.752926,-83.973022
47,011,Bradley,Tennessee,98963,35.166015,-84.859341
47,013,Campbell,Tennessee,40716,36.383124,-84.125923
47,015,Cannon,Tennessee,13801,35.800320,-86.062620
47,017,Carroll,Tennessee,28522,36.018048,-88.464475
